cfg,nombre,dia,minZ,elev,az,torsion_max,mv,fs_min_criba,theta_fs_min,hay_cero
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,760,25.1514,81.5460,0.0000,14,0.000000e+0,-48.5,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,780,29.8721,79.7046,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,800,34.5652,77.6773,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,820,39.2209,75.4045,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,840,43.8256,72.8064,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,860,48.3608,69.7727,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,880,52.7997,66.1475,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,900,57.1020,61.7065,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,920,61.2050,56.1234,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,940,65.0093,48.9323,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,960,68.3560,39.5174,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,980,71.0006,27.2555,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1000,72.6192,12.0480,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1020,72.9172,355.1449,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1040,71.8293,338.9743,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1060,69.5760,325.4193,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1080,66.4904,314.8661,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1100,62.8553,306.8185,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1120,58.8631,300.6237,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1140,54.6351,295.7491,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1160,50.2473,291.8140,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1180,45.7481,288.5555,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1200,41.1691,285.7922,0.0000,14,0.000000e+0,-24.5,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1220,36.5321,283.3969,0.0000,14,0.000000e+0,-7,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1240,31.8523,281.2784,0.0000,14,0.000000e+0,4,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1260,27.1408,279.3695,0.0000,14,0.000000e+0,13.5,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1280,22.4065,277.6197,0.0000,14,5.209912e-3,22.5,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1300,17.6572,275.9894,0.0000,14,0.000000e+0,14.5,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1320,12.9018,274.4469,0.0000,14,2.333092e-3,12.5,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1340,8.1561,272.9659,0.0000,14,1.803442e-2,8,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-mar,1360,3.4752,271.5234,0.0000,28,1.747538e-3,3.5,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,640,5.5090,112.8863,0.0000,28,6.212532e-2,-6,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,660,9.8795,111.6997,0.0000,14,6.793515e-2,-10,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,680,14.3190,110.6399,0.0000,14,0.000000e+0,-18,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,700,18.8002,109.7012,0.0000,14,0.000000e+0,-30.5,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,720,23.3118,108.8811,0.0000,14,0.000000e+0,-47,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,740,27.8469,108.1807,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,760,32.4005,107.6058,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,780,36.9680,107.1676,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,800,41.5453,106.8854,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,820,46.1277,106.7892,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,840,50.7102,106.9266,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,860,55.2860,107.3727,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,880,59.8457,108.2507,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,900,64.3745,109.7715,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,920,68.8464,112.3221,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,940,73.2097,116.6755,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,960,77.3452,124.5416,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,980,80.9293,139.9625,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1000,83.0437,169.7235,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1020,82.3507,206.0083,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1040,79.3872,228.4830,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1060,75.4845,239.6903,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1080,71.2217,245.6266,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1100,66.7992,249.0147,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1120,62.2968,251.0263,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1140,57.7514,252.2170,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1160,53.1829,252.8767,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1180,48.6031,253.1691,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1200,44.0199,253.1917,0.0000,14,0.000000e+0,-55,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1220,39.4393,253.0053,0.0000,14,0.000000e+0,-12.5,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1240,34.8660,252.6483,0.0000,14,0.000000e+0,0.5,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1260,30.3044,252.1454,0.0000,14,0.000000e+0,10,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1280,25.7587,251.5118,0.0000,14,0.000000e+0,18.5,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1300,21.2337,250.7559,0.0000,14,2.890044e-3,21,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1320,16.7351,249.8813,0.0000,14,0.000000e+0,16,1
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1340,12.2712,248.8874,0.0000,14,9.405180e-3,13.5,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1360,7.8581,247.7702,0.0000,14,3.658945e-1,9,0
7,"Arequipa · valle 3 · N-S rotula 6° · quebrado · bagnarelli ×1 · 10 filas · az 0°",21-dic,1380,3.5464,246.5223,0.0000,28,4.070231e-1,4.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,700,4.7742,63.8712,7.4367,64,8.261312e-2,-6.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,720,8.9729,62.1856,7.4367,33,2.981083e-2,-9.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,740,13.1432,60.3097,7.4367,33,1.884248e-2,-17.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,760,17.2453,58.2184,7.4367,33,1.484731e-2,-22.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,780,21.2561,55.8815,7.4367,33,9.758841e-3,-30,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,800,25.1539,53.2637,7.4367,33,6.514352e-3,-35,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,820,28.9146,50.3241,7.4367,33,0.000000e+0,-43,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,840,32.5098,47.0168,7.4367,33,0.000000e+0,-49.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,860,35.9052,43.2920,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,880,39.0602,39.0991,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,900,41.9268,34.3923,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,920,44.4499,29.1395,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,940,46.5693,23.3352,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,960,48.2231,17.0150,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,980,49.3544,10.2679,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1000,49.9185,3.2390,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1020,49.8916,356.1171,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1040,49.2748,349.1064,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1060,48.0942,342.3928,7.4367,33,0.000000e+0,12.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1080,46.3957,336.1165,7.4367,33,0.000000e+0,34.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1100,44.2372,330.3613,7.4367,33,0.000000e+0,50.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1120,41.6806,325.1587,7.4367,33,0.000000e+0,47,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1140,38.7857,320.5000,7.4367,33,0.000000e+0,42,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1160,35.6071,316.3514,7.4367,33,0.000000e+0,38,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1180,32.1920,312.6665,7.4367,33,0.000000e+0,35,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1200,28.5805,309.3944,7.4367,33,3.808582e-3,30,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1220,24.8063,306.4858,7.4367,33,0.000000e+0,27,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1240,20.8973,303.8950,7.4367,33,1.132095e-2,21.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1260,16.8774,301.5817,7.4367,33,1.002041e-2,18,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1280,12.7680,299.5110,7.4367,33,1.398629e-2,13.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1300,8.5930,297.6533,7.4367,33,1.758096e-2,8.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-jun,1320,4.3962,295.9837,7.4367,64,4.154819e-2,4.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,680,6.1794,87.8345,7.4367,33,2.658062e-2,-6.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,700,10.9081,86.3640,7.4367,33,2.311722e-2,-11.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,720,15.6602,84.8431,7.4367,33,7.856676e-3,-16.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,740,20.4114,83.2469,7.4367,33,3.042180e-3,-21,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,760,25.1514,81.5460,7.4367,33,3.252865e-3,-26,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,780,29.8721,79.7046,7.4367,33,4.087917e-3,-31.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,800,34.5652,77.6773,7.4367,33,0.000000e+0,-37.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,820,39.2209,75.4045,7.4367,33,0.000000e+0,-42.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,840,43.8256,72.8064,7.4367,33,0.000000e+0,-48.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,860,48.3608,69.7727,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,880,52.7997,66.1475,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,900,57.1020,61.7065,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,920,61.2050,56.1234,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,940,65.0093,48.9323,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,960,68.3560,39.5174,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,980,71.0006,27.2555,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1000,72.6192,12.0480,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1020,72.9172,355.1449,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1040,71.8293,338.9743,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1060,69.5760,325.4193,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1080,66.4904,314.8661,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1100,62.8553,306.8185,7.4367,33,0.000000e+0,5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1120,58.8631,300.6237,7.4367,33,0.000000e+0,28,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1140,54.6351,295.7491,7.4367,33,0.000000e+0,44,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1160,50.2473,291.8140,7.4367,33,0.000000e+0,50,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1180,45.7481,288.5555,7.4367,33,0.000000e+0,44.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1200,41.1691,285.7922,7.4367,33,0.000000e+0,40.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1220,36.5321,283.3969,7.4367,33,0.000000e+0,36.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1240,31.8523,281.2784,7.4367,33,0.000000e+0,32,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1260,27.1408,279.3695,7.4367,33,0.000000e+0,27,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1280,22.4065,277.6197,7.4367,33,0.000000e+0,22.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1300,17.6572,275.9894,7.4367,33,0.000000e+0,18.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1320,12.9018,274.4469,7.4367,33,7.333664e-3,13,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1340,8.1561,272.9659,7.4367,33,9.932428e-3,8.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-mar,1360,3.4752,271.5234,7.4367,64,5.022686e-2,3.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,640,5.5090,112.8863,7.4367,64,1.157741e-2,-5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,660,9.8795,111.6997,7.4367,33,1.295994e-2,-10,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,680,14.3190,110.6399,7.4367,33,0.000000e+0,-15,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,700,18.8002,109.7012,7.4367,33,0.000000e+0,-19,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,720,23.3118,108.8811,7.4367,33,0.000000e+0,-24,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,740,27.8469,108.1807,7.4367,33,1.142961e-2,-27.5,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,760,32.4005,107.6058,7.4367,33,0.000000e+0,-32.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,780,36.9680,107.1676,7.4367,33,0.000000e+0,-37,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,800,41.5453,106.8854,7.4367,33,0.000000e+0,-42,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,820,46.1277,106.7892,7.4367,33,2.213646e-3,-46,0
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,840,50.7102,106.9266,7.4367,33,0.000000e+0,-51.5,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,860,55.2860,107.3727,7.4367,33,0.000000e+0,-55,1
8,"Arequipa · ondulado 0.6 · N-S aleatorio 4° · quebrado · tresbolillo ×2 · 8 filas · az 15°",21-dic,880,59.8457,108.2507,7.4367,33,0.000000e+0,-55,1
