node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_001,-16.601809,-71.80254,TR-03_1-001,4,1
TCU_SUNNER_ID_002,-16.601811,-71.802424,TR-03_1-002,4,1
TCU_SUNNER_ID_003,-16.601812,-71.802308,TR-03_1-003,4,1
TCU_SUNNER_ID_004,-16.601814,-71.802192,TR-03_1-004,4,1
TCU_SUNNER_ID_005,-16.601981,-71.802078,TR-03_1-005,4,1
TCU_SUNNER_ID_006,-16.601983,-71.801962,TR-03_1-006,4,1
TCU_SUNNER_ID_007,-16.601985,-71.801846,TR-03_1-007,4,1
TCU_SUNNER_ID_008,-16.601986,-71.80173,TR-03_1-008,4,1
TCU_SUNNER_ID_009,-16.601988,-71.801614,TR-03_1-009,4,1
TCU_SUNNER_ID_010,-16.601989,-71.801499,TR-03_1-010,4,1
TCU_SUNNER_ID_011,-16.601991,-71.801383,TR-03_1-011,4,1
TCU_SUNNER_ID_012,-16.601992,-71.801266,TR-03_1-012,4,1
TCU_SUNNER_ID_013,-16.601994,-71.80115,TR-03_1-013,4,1
TCU_SUNNER_ID_014,-16.601995,-71.801034,TR-03_1-014,4,1
TCU_SUNNER_ID_015,-16.601997,-71.800918,TR-03_1-015,4,1
TCU_SUNNER_ID_016,-16.601999,-71.800802,TR-03_1-016,4,1
TCU_SUNNER_ID_017,-16.602,-71.800686,TR-03_1-017,4,1
TCU_SUNNER_ID_018,-16.602487,-71.80255,TR-03_1-018,4,1
TCU_SUNNER_ID_019,-16.602489,-71.802434,TR-03_1-019,4,1
TCU_SUNNER_ID_020,-16.60249,-71.802318,TR-03_1-020,4,1
TCU_SUNNER_ID_021,-16.602492,-71.802202,TR-03_1-021,4,1
TCU_SUNNER_ID_022,-16.602493,-71.802086,TR-03_1-022,4,1
TCU_SUNNER_ID_023,-16.602495,-71.80197,TR-03_1-023,4,1
TCU_SUNNER_ID_024,-16.602496,-71.801854,TR-03_1-024,4,1
TCU_SUNNER_ID_025,-16.602498,-71.801737,TR-03_1-025,4,1
TCU_SUNNER_ID_026,-16.6025,-71.801621,TR-03_1-026,4,1
TCU_SUNNER_ID_027,-16.602501,-71.801506,TR-03_1-027,4,1
TCU_SUNNER_ID_028,-16.602503,-71.80139,TR-03_1-028,4,1
TCU_SUNNER_ID_029,-16.602504,-71.801274,TR-03_1-029,4,1
TCU_SUNNER_ID_030,-16.602506,-71.801158,TR-03_1-030,4,1
TCU_SUNNER_ID_031,-16.602507,-71.801042,TR-03_1-031,4,1
TCU_SUNNER_ID_032,-16.602509,-71.800926,TR-03_1-032,4,1
TCU_SUNNER_ID_033,-16.602511,-71.800809,TR-03_1-033,4,1
